OGF_ID,OFFICIAL_NAME,PARK_OR_RESERVE_IDENT,REGULATED_IND,LOCATION_ACCURACY,LOCATION_DESCR,GEOG_UNIT_DESCR,SENSITIVITY_CLASS,SENSITIVITY_DATE,SENSITIVITY_RATIONALE,SENS_RATIONALE_OTHER_DESCR,VERIFICATION_STATUS_FLG,VERIFICATION_STATUS_DATE,BUSINESS_EFF_DATE_FLG,BUSINESS_EFFECTIVE_DATE,BUSINESS_EXPIRY_DATE,SYSTEM_CALCULATED_AREA,SYSTEM_CALCULATED_LENGTH,USER_CALCULATED_METRIC,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
900857633,COBDEN MUNICIPAL PARK,183535115054559,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:14:46+00,,7812,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,183,0,0
900857637,PAUGHLAKE MUNICIPAL PARK,182878745051898,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:18:18+00,,7812,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,184,0,0
900857632,GARDEN LAKE MUNICIPAL PARK,183648705046162,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:14:09+00,,7815,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,185,0,0
900857636,LAKESHORE MUNICIPAL PARK,182908695039557,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:17:31+00,,7815,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,186,0,0
900857634,SEBASTOPOL ROADSIDE PARK,183215205037145,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:16:21+00,,7815,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,187,0,0
900857598,ROBERT SIMPSON PARK,183943645033044,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:41:19+00,,47768,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,188,0,0
900857600,BELL PARK,183947725032967,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:42:20+00,,52795,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,189,0,0
900857604,MARINA,183948045032817,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:45:22+00,,8719,,0,,,1998/09/28 08:25:50+00,2003/12/17 15:24:58+00,190,0,0
900857606,MCLEAN AVENUE PARK,183954045032715,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:46:29+00,,9949,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,191,0,0
900857602,WALTER ZADOW PARK,183940155032747,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:44:15+00,,7815,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,192,0,0
900857601,HYDRO PARK,183946465032259,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:43:57+00,,46391,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,193,0,0
900857599,FOURTH AVENUE PARK,183949035032500,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:41:46+00,,31518,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,194,0,0
900857594,CARUSO STREET PARK,183928535032317,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:38:24+00,,56754,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,195,0,0
900857591,GORMAN LAKE MUNICIPAL PARK,183099115034086,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:35:59+00,,7815,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,196,0,0
900857595,EDEY STREET PLAYGROUND,183931585031598,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:39:20+00,,11258,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,197,0,0
900857597,ATKINSON STREET PARK,183940195031579,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:40:34+00,,5656,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,198,0,0
900857603,SHORT STREET PARK,183949355031593,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:44:51+00,,608,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,199,0,0
900857596,ALLAN DRIVE PARK,183931075031330,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:39:59+00,,3883,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,200,0,0
900857593,ARNPRIOR CIVIC PARK/ CIVIC CENTRE,183938445031176,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:37:40+00,,51877,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,201,0,0
900857605,CURLING RINK,183935005031205,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:46:01+00,,11977,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,202,0,0
900857635,OLEONGO PARK,183300615031815,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:17:00+00,,7815,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,203,0,0
900857611,CLAYBANK MUNICIPAL PARK,183890445027465,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:50:01+00,,7815,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,204,0,0
900857609,BURNSTOWN BEACH MUNICIPAL PARK,183766805027282,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:48:49+00,,7815,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,205,0,0
900857629,RAGLAN 4 SEASONS PARK,183022465028885,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:11:38+00,,7815,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,206,0,0
900857628,CROOKED SLIDE MUNICIPAL PARK,182962865028909,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:11:03+00,,7815,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,207,0,0
900857588,BARNET PARK,183726495025737,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:33:27+00,,7815,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,208,0,0
900857610,WABA MUSEUM PARK SITE,183821645024342,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:49:23+00,,7815,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,209,0,0
900857592,KAUFFELDT LAKE MUNICIPAL PARK,183175365021507,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:36:41+00,,7815,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,210,0,0
900857589,HERITAGE POINT PARK,183653715017518,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:34:01+00,,7815,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,211,0,0
800732598,,,No,AP Approximate (to 500m),Spragge Twp,Municipal Park- Township of the North Shore,Non-Sensitive,2007/01/06 22:22:45+00,No Restriction Needed,,Verified,2001/06/04 00:00:00+00,Estimated,2001/03/15 00:00:00+00,,75581.971,,0,located on the Serpent River,,2001/06/04 15:03:32+00,2003/12/09 13:16:21+00,212,0,0
800732599,,,No,AP Approximate (to 500m),Striker Twp,TOWN OF BLIND RIVER,Non-Sensitive,2007/01/06 22:22:45+00,No Restriction Needed,,Verified,2001/06/04 00:00:00+00,Estimated,2001/03/15 00:00:00+00,,86234.118,,0,park,,2001/06/04 15:16:47+00,2003/12/09 13:16:21+00,213,0,0
1201713320,East Gwillimbury Property 2,East Gwill. 2,No,Within 10 metres,"Durham Region, East Gwillimbury, Pt Lots 12 to 14, Conc. 8",Property Owner - Town of East Gwillimbury,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,154504.922,,0,,,2002/05/17 08:22:50+00,2004/01/08 16:22:27+00,214,0,0
1201713319,East Gwillimbury Property 1,East Gwill. 1,No,Within 10 metres,"Durham Region, East Gwillimbury, Pt lot 12, Conc. 8",Property Owner - Town of East Gwillimbury,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,118290.859,,0,,,2002/05/17 08:14:28+00,2004/01/08 16:22:27+00,215,0,0
1201713321,East Gwillimbury Property 3,East Gwill. 3,No,Within 10 metres,"Durham Region, East Gwillimbury, Pt Lot 10, Con. 8",Property Owner - Town of East Gwillimbury,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,27732.156,,0,,,2002/05/17 08:30:12+00,2004/01/08 16:22:27+00,216,0,0
1201713317,Municipality of Clairington Property 2,Clarington 2,No,Within 10 metres,"Durham Region, Clarington, Pt. Lots 1 & 2, Conc. 9",Property Landowner - Municipality of Clairington,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,534993.375,,0,,,2002/05/17 07:54:52+00,2004/01/08 16:22:27+00,217,0,0
1201713316,Municipality of Clarington Property,Clarington 1,No,Within 10 metres,"Durham Region, Clarington, Pt. Lots 1 & 2, Conc. 9",Landowner - Municipality of Clarington,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,40413.875,,0,,,2002/05/17 07:44:59+00,2004/01/08 16:22:27+00,218,0,0
1201713318,Coppins Corner Property,Uxbridge,No,Within 10 metres,"Durham Region, Uxbridge, Pt Lots 12 & 13, Conc. 5",Property Owner - Uxbridge Township      Property Name - Coppins Corner Property,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,674783.078,,0,,,2002/05/17 08:05:22+00,2004/01/08 16:22:27+00,219,0,0
1201713322,Whitchurch-Stouffville Property 1,WS-1,No,Within 10 metres,"York Region, Whitchurch-Stouffville, Pt Lot 21, Conc. 7",Property Owner - Municipality of Whitchurch-Stouffville,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,20629.125,,0,,,2002/05/17 08:40:35+00,2004/01/08 16:22:27+00,220,0,0
1201713328,York Regional Property 1,YR-1,Yes,Within 10 metres,"York Region, King Township Pt Lot 33, Conc. 2",Property Owner - York Region,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,33871.125,,0,,,2002/05/17 11:29:35+00,2004/01/08 16:22:27+00,221,0,0
1201713329,Town of Newmarket Property 1,Newmarket-1,No,Within 10 metres,"York Region, Town of Newmarket, Lot 92, Conc. 1 West of Yonge",Property Owner - Town of Newmarket,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,42541.734,,0,,,2002/05/17 11:56:58+00,2004/01/08 16:22:27+00,222,0,0
1201713323,Whitchurch-Stouffville Property 2,WS-2,No,Within 10 metres,"York Region, Whitchurch-Stouffville, Pt. Lot 20, Conc.7",Property Owner - Municipality of Whitchurch-Stouffville,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,28744.266,,0,,,2002/05/17 09:34:38+00,2004/01/08 16:22:27+00,223,0,0
1201713330,Town of Newmarket Property 2,Newmarket-2,No,Within 10 metres,"York Region, Town of Newmarket, Pt Lot 89, Conc. 1 West of Yonge",Property Owner - Town of Newmarket,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,331446.547,,0,,,2002/05/17 12:57:43+00,2004/01/08 16:22:27+00,224,0,0
1201713324,Whitchurch-Stouffville Property 3,WS-3,No,Within 10 metres,"York Region, Whitchurch-Stouffville, Pt. Lot 16, Conc.7",Property Owner - Municipality of Whitchurch-Stouffville,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,23373.719,,0,,,2002/05/17 09:49:01+00,2004/01/08 16:22:27+00,225,0,0
1201713327,Whitchurch-Stouffville Property 5,WS-5,No,Within 10 metres,"York Region, Whitchurch-Stouffville, Pt Lot 16, Conc. 3",Property Owner - Municipality of Whitchurch-Stouffville,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,30792,,0,,,2002/05/17 11:15:26+00,2004/01/08 16:22:27+00,226,0,0
1201713333,Town of Aurora Property 3,Aurora-3,No,Within 10 metres,"York Region, Town of Aurora, Pt Lots 77 & 78, Conc. 1 East of Yonge",Property Owner - Town of Aurora,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,229575.469,,0,,,2002/05/17 13:26:15+00,2004/01/08 16:22:27+00,227,0,0
1201713453,King Township Property 10,King-10,No,Within 10 metres,"York Region, King Township, Pt. Lot 26, Conc. 6",Property Owner - King Township,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,20359.906,,0,,,2002/05/21 11:14:34+00,2004/01/08 16:22:27+00,228,0,0
1201713452,King Township Property 9,King-9,No,Within 10 metres,"York Region, King Township, Pt. Lot 26, Conc. 6",Property Owner - King Township,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,54725.625,,0,,,2002/05/21 10:53:47+00,2004/01/08 16:22:27+00,229,0,0
1201713334,Town of Aurora Property 4,Aurora-4,No,Within 10 metres,"York Region, Town of Aurora, Pt. Lot 75, Conc. 1 East of Yonge",Property Owner - Town of Aurora,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,74859.547,,0,,,2002/05/17 13:40:57+00,2004/01/08 16:22:27+00,230,0,0
1201713332,Town of Aurora Property 2,Aurora-2,No,Within 10 metres,"York Region, Town of Aurora, Pt Lot 76, Conc. 1 East of Yonge",Property Owner - Town of Aurora,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,34073.828,,0,,,2002/05/17 13:16:08+00,2004/01/08 16:22:27+00,231,0,0
1201713335,Town of Aurora Property 5,Aurora-5,No,Within 10 metres,"York Region, Town of Aurora, Pt Lots 74 & 75, Conc. 1 East of Yonge",Property Owner - Town of Aurora,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,124502.531,,0,,,2002/05/17 13:49:26+00,2004/01/08 16:22:27+00,232,0,0
1201713331,Town of Aurora Property 1,Aurora-1,No,Within 10 metres,"York Region, Town of Aurora, Pt Lot 75, Con. 1 West of Yonge",Property Owner - Town of Aurora,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,169333.781,,0,,,2002/05/17 13:07:04+00,2004/01/08 16:22:27+00,233,0,0
1201713451,King Township Property 8,King-8,No,Within 10 metres,"York Region, King Township, Pt. Lot 4, Conc. 18",Property Owner - King Township,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,176497.391,,0,,,2002/05/21 10:33:15+00,2004/01/08 16:22:27+00,234,0,0
1201713325,Whitchurch-Stouffville Property 4,WS-4,No,Within 10 metres,"York Region, Whitchurch-Stouffville, Pt Lot 34, Conc. 9",Property Owner - Municipality of Whitchurch-Stouffville,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,13834.472,,0,,,2002/05/17 10:21:38+00,2004/01/08 16:22:27+00,235,0,0
1200809265,Potential Rouge Park North of Steeles,176390684868543,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 31-35",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:54:18+00,,2755234,,0,,,1998/11/23 12:50:20+00,2004/01/08 16:22:27+00,236,0,0
1200809273,Potential Rouge Park North of Steeles,176363234869043,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 7, Lot 1",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:56:23+00,,169659,,0,,,1998/11/23 12:50:23+00,2004/01/08 16:22:27+00,237,0,0
1200809272,Potential Rouge Park North of Steeles,176364234868097,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 7, Lot 31-35",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:56:11+00,,2238301,,0,,,1998/11/23 12:50:23+00,2004/01/08 16:22:27+00,238,0,0
1200809267,Potential Rouge Park North of Steeles,176384344869173,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 35",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:54:55+00,,1706,,0,,,1998/11/23 12:50:21+00,2004/01/08 16:22:27+00,239,0,0
1200809266,Potential Rouge Park North of Steeles,176385624869038,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 34",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:54:42+00,,17088,,0,,,1998/11/23 12:50:21+00,2004/01/08 16:22:27+00,240,0,0
1201713336,Town of Richmond Hill Property 1,RH-1,No,Within 10 metres,"York Region, Town of Richmond Hill, Pt Lot 6, Conc. 2",Property Owner - Town of Richmond Hill,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,120384.209,,0,,,2002/05/17 14:21:34+00,2004/01/08 16:22:27+00,241,0,0
1200809275,Potential Rouge Park North of Steeles,176350364867471,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 31-35",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:10:21+00,,2969314,,0,,,1998/11/23 12:50:24+00,2004/01/08 16:22:27+00,242,0,0
1200809241,Potential Rouge Park North of Steeles,176326184867135,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 34,35",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:02:02+00,,1129486,,0,,,1998/11/23 12:50:11+00,2004/01/08 16:22:27+00,243,0,0
1200809268,Potential Rouge Park North of Steeles,176382214867420,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 7, Lot 31",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:55:07+00,,16308,,0,,,1998/11/23 12:50:21+00,2004/01/08 16:22:27+00,244,0,0
1200809271,Potential Rouge Park North of Steeles,176378904867443,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 7, Lot 31",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:55:58+00,,231605,,0,,,1998/11/23 12:50:22+00,2004/01/08 16:22:27+00,245,0,0
1200809263,Potential Rouge Park North of Steeles,176388424867318,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 30",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:53:39+00,,334830,,0,,,1998/11/23 12:50:19+00,2004/01/08 16:22:27+00,246,0,0
1200809242,Potential Rouge Park North of Steeles,176323414867375,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 35",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:02:30+00,,21872,,0,,,1998/11/23 12:50:12+00,2004/01/08 16:22:27+00,247,0,0
1200809269,Potential Rouge Park North of Steeles,176382484867189,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 7, Lot 30",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:55:19+00,,20140,,0,,,1998/11/23 12:50:22+00,2004/01/08 16:22:27+00,248,0,0
1200809240,Potential Rouge Park North of Steeles,176330564866401,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 31-33",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:01:09+00,,1853070,,0,,,1998/11/23 12:50:11+00,2004/01/08 16:22:27+00,249,0,0
1200809274,Potential Rouge Park North of Steeles,176361834866348,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 30",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:56:55+00,,111294,,0,,,1998/11/23 12:50:24+00,2004/01/08 16:22:27+00,250,0,0
1201713448,King Township Property 5,King-5,No,Within 10 metres,"York Region, King Township, Lot 7, Con. 3",Property Owner - King Township,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,23448.438,,0,,,2002/05/21 09:45:36+00,2004/01/08 16:22:27+00,251,0,0
1201713449,King Township Property 6,King-6,No,Within 10 metres,"York Region, King Township, Pt. Lot 7, Conc. 3",Property Owner - King Township,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,50667.234,,0,,,2002/05/21 09:59:45+00,2004/01/08 16:22:27+00,252,0,0
1201713450,King Township Property 7,King-7,No,Within 10 metres,"York Region, King Township, Pt. Lot 7, Conc. 3",Property Owner - King Township,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,4016.516,,0,,,2002/05/21 10:24:05+00,2004/01/08 16:22:27+00,253,0,0
1201713349,King Township Property 3,King-3,No,Within 10 metres,"York Region, King Township, Pt Lot 7, Con 4",Property Owner - King Township,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,11938.781,,0,,,2002/05/21 08:37:13+00,2004/01/08 16:22:27+00,254,0,0
1200809115,Potential Rouge Park North of Steeles,176377604864618,,RE Reliable (to 100m),"York Region, Markham Twp., Conc.7, Lot 23-25",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:14:35+00,,1658369,,0,,,1998/11/23 12:49:23+00,2004/01/08 16:22:27+00,255,0,0
1200809237,Potential Rouge Park North of Steeles,176348434864591,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 26-28",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:59:43+00,,717989,,0,,,1998/11/23 12:50:10+00,2004/01/08 16:22:27+00,256,0,0
1200809112,Potential Rouge Park North of Steeles,176403814864237,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lots 21,22",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 07:52:01+00,,837806,,0,,,1998/11/23 12:49:22+00,2004/01/08 16:22:27+00,257,0,0
