OGF_ID,PROTECTED_SITE_IDENT,PROTECTED_AREA_NAME_ENG,PROTECTED_AREA_NAME_FR,PROTECTED_AREA_NAME_OJIBWA,PROTECTED_AREA_NAME_OJI_CREE,PROTECTED_AREA_NAME_CREE,TYPE_ENG,TYPE_FR,STATUS_ENG,STATUS_FR,COMMON_SHORT_NAME,IUCN_CATEGORY,REGULATION_DATE,REGULATION_NUMBER,REGULATED_AREA,OPERATING_STATUS_IND,PROVINCIAL_PARK_CLASS_ENG,PROVINCIAL_PARK_CLASS_FR,NSUID,PARENTID,OWNER_ENG,OWNER_FR,MANAGEMENT_ENG,MANAGEMENT_FR,LOCATION_ENG,LOCATION_FR,LEGISLATION,PROTDATE,URL,M_AREA,PROV_PARK_ADMIN_ZONE_ID,CLUSTER_NAME,SYSTEM_CALCULATED_AREA,GENERAL_COMMENTS,OVERLAY_IND,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
963842,P4479,PRETTY RIVER VALLEY PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,PRETTY RIVER VALLEY  ,II,1985/12/31 00:00:00+00,45/85,808.28,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563682,Wasaga Beach Cluster (Southwest Zone),8269307.08,,No,,2017/07/12 09:37:09+00,2021/04/29 16:59:25+00,40481,0,0
963863,P2674,SEDGMAN LAKE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,SEDGMAN LAKE  ,Ia,1985/12/31 00:00:00+00,81/85,5710,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),57602833.076,,No,,2017/07/11 16:59:47+00,2021/04/29 16:59:25+00,40497,0,0
107868436,P4711,CLEAR CREEK FOREST PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,CLEAR CREEK FOREST,Ia,2014/03/06 00:00:00+00,45/14,402,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2014,www.ontarioparks.com/english/,,66563682,Rondeau Cluster (Southwest Zone),4026906.117,,No,2014/03/13 16:01:10+00,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,40513,0,0
963910,P406,WESTMEATH PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WESTMEATH  ,II,1985/12/31 00:00:00+00,493/85,610,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563680,Bonnechere Park Cluster (Algonquin Zone),5897134.605,,No,,2017/07/12 09:39:11+00,2021/04/29 16:59:25+00,40529,0,0
963804,P4469,MORRIS TRACT PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MORRIS TRACT  ,Ia,1997/07/04 00:00:00+00,257/97,58.7,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1997,www.ontarioparks.com/english/,,66563682,The Pinery Cluster (Southwest Zone),586660.24,,No,,2017/07/11 16:54:42+00,2021/04/29 16:59:25+00,40545,0,0
963871,P4488,SIBBALD POINT PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,SIBBALD POINT  ,II,1982/12/31 00:00:00+00,768/82,225.01,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1957,www.ontarioparks.com/english/,,66563681,Sibbald Point Cluster (Southeast Zone),2213266.781,,No,2019/12/16 16:54:12+00,2019/12/16 16:46:41+00,2021/04/29 16:59:25+00,40561,0,0
963854,P379,ROUND LAKE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,ROUND LAKE  ,Ia,1989/05/08 00:00:00+00,256/89,2585,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563676,Killbear Cluster (Northeast Zone),25585269.74,,No,,2017/07/11 16:59:35+00,2021/04/29 16:59:25+00,40577,0,0
963791,P2698,MAYNARD LAKE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MAYNARD LAKE  ,Ia,1997/02/20 00:00:00+00,52/97,30,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1997,www.ontarioparks.com/english/,,66563677,Kenora Cluster (Northwest Zone),248472.343,,No,,2017/07/11 16:54:13+00,2021/04/29 16:59:25+00,40593,0,0
963826,P2528,PAKWASH PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,PAKWASH  ,II,1989/05/24 00:00:00+00,290/89,3993,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1967,www.ontarioparks.com/english/,,66563677,Dryden Cluster (Northwest Zone),39368436.684,OHN Edit,No,2019/12/20 17:27:40+00,2019/12/20 16:38:26+00,2021/04/29 16:59:25+00,40609,0,0
963727,P321e,HALFWAY LAKE PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,HALFWAY LAKE  ,II,2012/05/18 00:00:00+00,95/12,5142,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563676,Windy Lake Cluster (Northeast Zone),47958770.396,,No,2012/07/17 10:05:51+00,2015/11/12 11:13:17+00,2021/04/29 16:59:25+00,40625,0,0
963907,P4496,WAUBAUSHENE BEACHES PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WAUBAUSHENE BEACHES  ,Ia,1969/12/31 00:00:00+00,245/69,33.84,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1969,www.ontarioparks.com/english/,,66563682,Awenda Cluster (Southwest Zone),344076.843,,No,,2017/07/11 17:01:34+00,2021/04/29 16:59:25+00,40641,0,0
49000221,P316,MAGNETAWAN RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MAGNETAWAN RIVER    ,II,2003/06/28 00:00:00+00,238/03,3424,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2003,www.ontarioparks.com/english/,,66563676,Grundy Lake Cluster (Northeast Zone),34220096.252,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,40657,0,0
963650,P2552,AARON PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,AARON  ,II,2001/10/05 00:00:00+00,382/01,116.74,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1958,www.ontarioparks.com/english/,,66563677,Dryden Cluster (Northwest Zone),1160745.588,,No,2014/07/11 10:53:12+00,2017/07/11 16:18:23+00,2021/04/29 16:59:25+00,40673,0,0
49000138,P1632,GEM LAKE MAPLE BEDROCK PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,GEM LAKE MAPLE BEDROCK    ,Ia,2002/05/08 00:00:00+00,147/02,90,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),902452.42,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,40705,0,0
963744,P2639,KABITOTIKWIA RIVER PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,KABITOTIKWIA RIVER  ,Ia,1985/12/31 00:00:00+00,279/85,1965,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),19517550.462,,No,,2017/07/11 16:48:24+00,2021/04/29 16:59:25+00,40721,0,0
963778,P4462,LONG POINT PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LONG POINT  ,II,1991/05/23 00:00:00+00,227/91,150,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1921,www.ontarioparks.com/english/,,66563682,Turkey Point Cluster (Southwest Zone),1468590.818,,No,,2017/07/11 16:22:05+00,2021/04/29 16:59:25+00,40737,0,0
963722,P1726,FUSHIMI LAKE PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,FUSHIMI LAKE  ,II,1979/01/01 00:00:00+00,613/79,5294,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1979,www.ontarioparks.com/english/,,66563676,Hearst Area Cluster (Northeast Zone),53120489.043,,No,2015/11/25 16:38:18+00,2017/07/11 16:20:50+00,2021/04/29 16:59:25+00,40753,0,0
963770,P376,LIMESTONE ISLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LIMESTONE ISLANDS  ,Ia,1980/12/31 00:00:00+00,336/80,450,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1980,www.ontarioparks.com/english/,,66563676,Killbear Cluster (Northeast Zone),4669956.394,,No,,2017/07/11 16:49:04+00,2021/04/29 16:59:25+00,40769,0,0
963758,P242e,LA CLOCHE PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LA CLOCHE  ,II,1985/12/31 00:00:00+00,493/85,7448,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563676,Mississagi/Spanish River Cluster (Northeast Zone),74762403.471,,No,,2017/07/12 09:35:19+00,2021/04/29 16:59:25+00,40785,0,0
49000193,P265,BLIND RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BLIND RIVER    ,II,2002/11/22 00:00:00+00,311/02,5402,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563676,Mississagi/Spanish River Cluster (Northeast Zone),54026261.894,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,40801,0,0
116808271,P2250,BLACK STURGEON RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BLACK STURGEON RIVER    ,II,2017/06/28 00:00:00+00,210/17,24097,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),240937561.77,OHN Edit,No,2019/12/20 15:13:36+00,2019/12/20 17:18:57+00,2021/04/29 16:59:25+00,40817,0,0
963785,P4465,MARK S. BURNHAM PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MARK S. BURNHAM  ,II,1974/12/31 00:00:00+00,607/74,39.41,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1955,www.ontarioparks.com/english/,,66563681,Emily Cluster (Southeast Zone),395993.461,,No,,2017/07/11 16:22:28+00,2021/04/29 16:59:25+00,40833,0,0
120743659,P353,STOCO FEN PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,STOCO FEN  ,Ia,2017/12/18 00:00:00+00,548/17,350,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563681,Bon Echo Cluster (Southeast Zone),3495957.372,,No,2018/01/25 15:38:20+00,2018/01/25 11:43:06+00,2021/04/29 16:59:25+00,40849,0,0
67389199,P228,RIVER AUX SABLES PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,RIVER AUX SABLES,II,2006/06/20 00:00:00+00,331/06,3423,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2006,www.ontarioparks.com/english/,,66563676,Mississagi/Spanish River Cluster (Northeast Zone),34253922.076,,No,2019/11/01 17:36:29+00,2019/11/01 16:47:24+00,2021/04/29 16:59:25+00,40865,0,0
116809989,P1872,BATCHAWANA BAY PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BATCHAWANA BAY,II,2017/06/28 00:00:00+00,210/17,172,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1973,www.ontarioparks.com/english/,,66563676,Algoma Cluster (Northeast Zone),1721289.717,,No,2017/07/10 16:04:47+00,2017/07/10 14:44:33+00,2021/04/29 16:59:25+00,40881,0,0
49000102,P83,BIG EAST RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BIG EAST RIVER    ,II,2000/08/10 00:00:00+00,46/00,1050,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2000,www.ontarioparks.com/english/,,66563680,Arrowhead Park Cluster (Algonquin Zone),10465462.035,,No,2018/10/31 11:43:49+00,2018/10/31 11:25:37+00,2021/04/29 16:59:25+00,40897,0,0
67368569,P1622,LAKE ABITIBI ISLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LAKE ABITIBI ISLANDS,Ia,2005/04/21 00:00:00+00,180/05,2721,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2005,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),27207029.99,,No,,2015/11/12 11:13:19+00,2021/04/29 16:59:25+00,40913,0,0
963763,P4458,LAKE ON THE MOUNTAIN PROVINCIAL PICNIC GROUNDS (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LAKE ON THE MOUNTAIN PICNIC GROUNDS,II,1957/05/12 00:00:00+00,144/57,103.6,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1957,www.ontarioparks.com/english/,,66563681,Sandbanks Cluster (Southeast Zone),932990.197,,No,,2017/07/11 16:21:48+00,2021/04/29 16:59:25+00,40929,0,0
963894,P3938,TIDEWATER PROVINCIAL PARK,,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,TIDEWATER  ,II,1970/12/31 00:00:00+00,165/70,979.78,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1970,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),9323235.935,,No,,2015/11/12 11:13:17+00,2021/04/29 16:59:25+00,40945,0,0
963898,P4493,TURKEY POINT PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,TURKEY POINT  ,II,1991/07/23 00:00:00+00,412/91,315.63,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1959,www.ontarioparks.com/english/,,66563682,Turkey Point Cluster (Southwest Zone),3158218.345,,No,,2017/07/11 16:25:23+00,2021/04/29 16:59:25+00,40961,0,0
963694,P4436,DARLINGTON PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,DARLINGTON  ,II,1964/11/12 00:00:00+00,205/64,208.82,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1959,www.ontarioparks.com/english/,,66563681,Darlington Cluster (Southeast Zone),2076185.679,,No,,2017/07/11 16:19:10+00,2021/04/29 16:59:25+00,40977,0,0
72162201,D3102,WEESKAYJAHK OHTAHZHOGANEENG,,,,,Protected Area - Far North,Zone protégée - Grand Nord,Regulated Provincial Park under the PPCRA,Parc provincial réglementé en vertu de la LPPRC,WEESKAYJAHK OHTAHZHOGANEENG,IV,2011/04/18 00:00:00+00,125/11,178456,No,Unclassified,Non classée,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2011,www.ontarioparks.com/english/,,66563677,Red Lake Cluster (Northwest Zone),1784368415.194,,No,2015/11/25 16:38:19+00,2015/11/25 15:59:54+00,2021/04/30 22:09:25+00,41281,0,0
963787,P170e,MASHKINONJE PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MASHKINONJE  ,II,2012/05/18 00:00:00+00,95/12,2109,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1963,www.ontarioparks.com/english/,,66563676,Killarney Cluster (Northeast Zone),9420409.36,,No,2012/07/17 10:05:50+00,2015/11/12 11:13:18+00,2021/04/30 22:09:25+00,41297,0,0
963839,P1767,POTHOLES PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,POTHOLES  ,Ia,1985/12/31 00:00:00+00,45/85,247,Yes,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563676,Chapleau West Cluster (Northeast Zone),2453808.605,,No,,2017/07/11 16:56:16+00,2021/04/30 22:09:25+00,41313,0,0
72162199,D3101,PAHNGWAHSHAHSHK OHWEEMUSHKEEG,,,,,Protected Area - Far North,Zone protégée - Grand Nord,Regulated Provincial Park under the PPCRA,Parc provincial réglementé en vertu de la LPPRC,PAHNGWAHSHAHSHK OHWEEMUSHKEEG,IV,2011/04/18 00:00:00+00,125/11,57761,No,Unclassified,Non classée,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2011,www.ontarioparks.com/english/,,66563677,Red Lake Cluster (Northwest Zone),577692215.206,,No,,2015/11/12 11:13:19+00,2021/04/30 22:09:25+00,41329,0,0
72162200,D3103,SAHKEESUHKUH WEESUHKAHEEGAHN,,,,,Protected Area - Far North,Zone protégée - Grand Nord,Regulated Provincial Park under the PPCRA,Parc provincial réglementé en vertu de la LPPRC,SAHKEESUHKUH WEESUHKAHEEGAHN,IV,2011/04/18 00:00:00+00,125/11,8873,No,Unclassified,Non classée,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2011,www.ontarioparks.com/english/,,66563677,Red Lake Cluster (Northwest Zone),88726542.601,,No,,2015/11/12 11:13:19+00,2021/04/30 22:09:25+00,41345,0,0
963855,P2615,RUSHING RIVER PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,RUSHING RIVER  ,II,1994/03/28 00:00:00+00,179/94,340,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1958,www.ontarioparks.com/english/,,66563677,Kenora Cluster (Northwest Zone),3442709.764,,No,,2017/07/11 16:24:12+00,2021/04/30 22:09:25+00,41361,0,0
72162197,D3100,BEEKAHNCHEEKAHMEENG DEEBAHNCHEEKAYWEEHN EENAHOHNAHNUHN,,,,,Protected Area - Far North,Zone protégée - Grand Nord,Regulated Provincial Park under the PPCRA,Parc provincial réglementé en vertu de la LPPRC,BEEKAHNCHEEKAHMEENG DEEBAHNCHEEKAYWEEHN EENAHOHNAHNUHN,IV,2011/04/18 00:00:00+00,125/11,99576,No,Unclassified,Non classée,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2011,www.ontarioparks.com/english/,,66563677,Red Lake Cluster (Northwest Zone),995673605.644,,No,2016/10/28 15:53:26+00,2016/10/28 15:47:46+00,2021/04/30 22:09:25+00,41377,0,0
963680,P4433,CABOT HEAD PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,CABOT HEAD  ,Ia,1985/12/31 00:00:00+00,45/85,4514.08,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563682,MacGregor Point Cluster (Southwest Zone),50741593.478,,No,,2017/07/11 16:41:30+00,2021/04/30 22:09:25+00,41393,0,0
963782,P1839,MAKOBE-GRAYS RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MAKOBE-GRAYS RIVER,II,1985/12/31 00:00:00+00,45/85,1427,Yes,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563676,Temagami Area Cluster (Northeast Zone),14733775.045,,No,,2017/07/11 16:30:36+00,2021/04/30 22:09:25+00,41409,0,0
72162198,D3104,KAHNAHMAYKOOSAYSEEKAHK,,,,,Protected Area - Far North,Zone protégée - Grand Nord,Regulated Provincial Park under the PPCRA,Parc provincial réglementé en vertu de la LPPRC,KAHNAHMAYKOOSAYSEEKAHK,IV,2011/04/18 00:00:00+00,125/11,4815,No,Unclassified,Non classée,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2011,www.ontarioparks.com/english/,,66563677,Red Lake Cluster (Northwest Zone),48152387.728,,No,2015/11/25 16:38:19+00,2015/11/25 15:59:54+00,2021/04/30 22:09:25+00,41425,0,0
70003749,P417,LOWER MADAWASKA RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LOWER MADAWASKA RIVER  ,II,1989/05/08 00:00:00+00,256/89,1200,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563680,Bonnechere Park Cluster (Algonquin Zone),12667007.662,,No,,2017/07/11 16:35:55+00,2021/04/30 22:09:25+00,41441,0,0
67490999,P378,OXTONGUE RIVER-RAGGED FALLS PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,OXTONGUE RIVER-RAGGED FALLS,II,1994/12/08 00:00:00+00,768/94,507,Yes,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563680,Arrowhead Park Cluster (Algonquin Zone),5109274.913,,No,,2017/07/11 16:35:23+00,2021/04/30 22:09:25+00,41457,0,0
